BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,0,0,0,0,0,0,We breezed through US immigration and our cases were there as we approached the carousel.
0,0,0,1,0,0,0,0,1,0,0,"Outside a cab was ready to take us to the Vitale, we arrived there within an hour of touching down, to be greated by a member of staff who clearly had more important customers than us, she simply told us that our room wasn't ready and that nothing could be guarenteed before 3.00pm, it was currently 12.30.After a long journey I expected a better welcome, afterall the hotel know which flight you're on and when to expect you."
0,0,0,0,0,0,0,0,1,0,0,For a hotel which is aspiring to great things this attitude is something fundamental which needs to be addressed.
0,0,0,0,0,0,0,0,1,0,0,"In a country which is well known for it's customer focussed service we were a bit disappointed to be greeted by this attitude.I asked if we could wait with a drink in reception, the answer was no!"
0,0,0,0,0,0,0,0,1,0,0,"Luckily another staff member intervened and, although he didn't tell us anything different his manner was more acceptable."
0,0,0,0,0,0,0,1,0,0,0,"We were offered a room a the 4th floor or, an hour later, our room on the 7th floor would ready, we waited the extra hour in the bar.Room was ok, a partial bridge view although I was expecting a habour front room, it was comfortable enough and the bed linen was excellent, the room wasn't as big as I was expecting either."
0,0,0,0,0,0,0,0,1,0,0,After a long day we opted for room service in the evening which was very good.
0,0,0,0,0,0,0,0,0,1,0,"We ate in the Americano on our last evening which was buzzing with an afterwork crowd, the restuarant too was busy, the wine list was good and the food was very good."
0,0,0,0,0,0,0,0,0,0,0,"We ate in One Market the evening before and to be honest even though it is more expensive would probably opt to eat there again rather than the Americano, there's nothing wrong with the Americano just that One Market just gave that little bit more for your Dollar."
0,0,0,0,0,0,0,0,1,0,1,"We would stay there again as the hotel, bar and restuarant are all very good lively places, it's just a shame that in the last place of our Honeymoon we were greeted by such an abrasive staff member, maybe she should look for a career which isn't customer facing."
0,0,0,0,1,1,0,0,0,0,0,Great location and breakfast!
0,0,0,0,0,0,0,0,0,0,0,Booked through the hotel?? website.
0,0,0,0,0,0,0,1,0,0,0,Room was kind of small but we were hardly in it.
0,0,0,0,0,0,0,0,0,0,0,There is a great makeup mirror for the ladies that pops up from the bureau and you will find the blow dryer there.
0,0,0,0,0,0,0,1,0,0,0,"Otherwise, there are no outlets in the bathroom."
0,0,0,0,0,0,0,1,0,0,0,Tea bags were provided in the room.
0,0,0,0,0,1,0,0,0,0,0,Included breakfast was wonderful.
0,0,0,0,0,1,0,0,0,0,0,"We filled up each morning on fresh fruits, eggs, dim sum, french toast, potatos, noodles, pastries."
1,0,0,0,0,0,0,0,0,0,0,There was a small roof top pool which we did not use.
0,0,0,0,0,0,0,0,0,0,0,Bring a Lan cable for your laptop in the room.
0,0,0,0,1,0,0,0,0,0,0,Subway is 2 blocks away.
0,0,0,0,0,0,0,0,0,0,0,We bought an octopus card at the airport for HK300 which included round trip train from the airport to Hong Kong station and 3 days of unlimited MTR rides.
0,0,0,0,0,0,0,0,0,0,0,"From Hong Kong station, walk underground to Central station and then take the subway to Tin Hau for hotel."
0,0,0,0,0,0,0,0,0,0,0,"Tips: When you take the tram going back to the hotel, make sure it does NOT say Happy Valley or Causeway Bay."
0,0,0,0,0,0,0,0,0,0,0,These trams do not go in front of hotel.
0,0,0,0,0,0,0,0,0,0,0,Victoria Peak at night was an amazing view of the city.
0,0,0,0,0,0,0,0,0,0,0,There is an 8 pm light show at the harbor every night.
0,0,0,0,0,0,0,0,0,0,0,Make sure to go to Aberdeen and take a sanpan ride.
0,0,0,0,0,0,0,0,0,0,0,We gave US$35 for a ride (including tip).
0,0,0,0,0,0,0,0,0,0,0,Go see the Budda and take cable car either there or back.
0,0,0,0,0,0,0,0,0,0,1,Add me to the list of those who love this hotel!
0,0,0,0,0,0,0,0,0,1,0,We stayed at the Brooklyn Bridge Marriott for one night before boarding a cruise out of Brooklyn.
0,1,0,0,0,0,0,0,0,0,0,We booked directly through the Marriott's website many months before and secured a favorable rate using the Senior discount.
0,0,0,1,0,0,0,0,0,0,0,Arrived around 3 PM and had no problem checking in early.
0,0,0,0,0,0,0,0,1,0,0,The front desk staff were both professional and friendly.
0,0,0,0,0,1,0,0,0,0,0,After check-in we moved to the bar for a couple of drinks and found this to be a fun place.
0,0,0,0,0,0,0,0,1,0,0,"The bartender, Michael, makes a great Manhattan!"
0,0,0,0,0,0,0,0,1,0,0,"Talked with the doorman, Nick, who recommended a great dinner spot - the Queen Italian Restuarant."
0,0,0,0,0,0,0,0,1,0,0,There was 6 of us and he had no problem arranging transportation for our ride there.
0,0,0,0,0,1,0,0,0,0,0,After dinner we returned to the Marriott for coffee and dessert.
0,0,0,0,0,1,0,0,0,0,0,They serve Starbucks and a wicked cheesecake sampler platter ($13) which easily fed us all - we may not have finished it all!
0,0,0,0,0,0,0,0,1,0,0,Great attentive service as well.
0,0,0,0,0,0,1,1,0,0,0,The rooms were clean and comfortable and good sized.
0,0,0,0,0,0,0,1,0,0,0,The bed was very comfy.
0,0,0,0,0,0,0,1,0,0,0,Very large bathroom and lots of hot water and pressure in the morning.
1,0,0,0,0,0,0,0,0,0,0,The hotel itself is very lovely.
1,0,0,0,0,0,0,0,0,0,0,There are escalators from the main entrance up to the lobby and they are surrounded by lots of greenery and flowers.
0,0,0,0,0,0,0,0,1,0,0,Security is also very evident and appreciated.
0,0,0,0,0,1,0,0,0,0,0,We enjoyed a great breakfast the next morning in the hotel restaurant.
0,0,0,0,0,1,0,0,0,0,0,A buffet is offered in addition to the regular menu.
0,0,0,0,0,1,0,0,0,0,0,Portions were huge and I'm not sure any of us were able to finish.
0,0,0,0,0,0,0,0,1,0,0,Service was extremely friendly but a little slow.
0,0,0,0,0,0,0,0,0,0,1,"As this was a quick trip we were not able to enjoy the pool - hopefully we will on our next trip, as we are staying here again next May.To sum it up we had a great stay and look forward to the next one!"
0,0,0,0,0,0,0,0,0,1,0,Transportation notes: there were 4 of us traveling from JFK with at least 8 bags.
0,0,0,0,0,0,0,0,0,1,0,We arranged to have Arecibo pick us up - the fee to the hotel was $50 plus tip.
0,0,0,0,0,0,0,0,0,1,0,"Our doorman, Nick, arranged our transportation to the port and that was $25 plus tip."
0,0,0,0,0,0,0,0,0,0,1,Loved the Majestic
0,0,0,0,0,0,0,0,0,0,1,"My husband and I, along with some friends, just returned from the Majestic Colonial."
0,0,0,0,0,0,0,0,0,0,1,"After reading the reviews everyday up until the time I left, I was very nervous about staying here."
0,0,0,0,0,0,0,0,0,0,1,We have been traveling for the past 15 years to the Carribean and I must say this is one of the nicest hotels we have stayed in.
1,0,0,0,0,0,0,0,0,0,0,"Yes, you must overlook some of the workmanship, but the hotel is beautiful, the pool was awesome and the beach is spectacular."
0,0,0,0,0,0,0,0,0,0,1,We never had any trouble finding a hut and did not play the towel game.
0,0,0,0,0,0,0,0,1,0,0,"The staff went out of their way to help you, they are all so friendly, and try very hard to speak English."
0,0,0,0,0,0,0,0,1,0,0,"If we tried to speak spanish to them, they tried to speak English to us."
0,0,0,0,0,1,0,0,0,0,0,The food was good for an all-inclusive.
0,0,0,0,0,1,0,0,0,0,0,"If you could not find anything here to eat, stay home."
0,0,0,0,0,1,0,0,0,0,0,The steakhouse and the Japanese were the best.
0,0,0,0,0,1,0,0,0,0,0,"The service was a bit slow at the steakhouse, but give them time."
0,0,0,0,0,1,0,0,0,0,0,It will improve.
0,0,0,0,0,0,1,0,1,0,0,"There are people working all over the hotel 24/7, gardening and keeping it clean."
0,0,0,0,0,0,0,0,0,0,1,You will not be dissapointed.
0,0,0,0,0,0,0,0,0,0,1,"Go with an open mind, relax, and you will have an absolutely great time."
0,0,0,0,0,0,0,0,1,0,0,Say hi to the boys at the beach bar!!
0,0,0,0,0,0,0,0,0,0,0,"The Good, the"
1,0,0,0,1,0,0,0,1,0,0,"Bad, the Ugly The Good: Stunningly beautiful and well-kept grounds; most (see below) service was very friendly, especially the lower on the totem pole the employee is; lots of areas around main pool and beach for quiet lounging; warm ocean waves were great for boogie boarding but not too dangerous, even on red-flag days; ocean breeze very refreshing; nightly entertainment was fun and lively; 1 hour ride from airport wasn't too bad; great shower pressure!;"
0,0,0,0,0,1,0,0,0,0,0,"good liquor selection; self-serve, soft-serve ice cream at the outdoor bars."
0,0,0,1,0,0,0,0,0,0,0,The Bad: Front desk disorganized (where do the lines begin??)
0,0,0,1,0,1,0,1,1,0,0,"and front desk staff not at all friendly...very polite and professional, but cold and unapologetic; groundskeeping staff too noisy early in morning; cascade pool area was smaller to very crowded...no secluded/quiet areas; internet is NOT free, regardless of what it says in the room directory; food was ok, but all started to taste the same...last night's lobster bisque was the next day's lunch buffet soup, etc; good attempt at an upscale menu, but the food never quite tasted up to par...best dishes were the ones that had some spice or marinade, like mexican or caribbean (it's what they know/do best); Quisqueya (gourmet) restaurant had the worst service of all restaurants...the other restaurants, even the buffets, all had 3 cutlery services at each place setting (appetizer, entree, dessert) so each setting was removed after being used...the gourmet restaurant had only once setting per person and the waiter/bus boy (we were never sure who was who) took the dirty silver off the plate and put it on the table to be used for the next course...yuck...this happened on all 3 visits to the Quisqueya;The Ugly; It took 4 days to get a room change due to the staff noise...middle of the night bottle recycling outside our window...and the shower was broken in our new room...the Honeymoon Suite!;"
0,0,0,0,0,0,0,0,0,1,0,"most clientele were solidly middle-class Americans and Canadians...a few chic Europeans, North and South Americans...more than a few lower middle-class people (re: tattos on the men and the women, mullet haircuts, swearing every other sentence...mostly Americans); mosquitos and sand fleas were bad so spray no matter where you go, even in the theater and indoor restaurants, and if allergic to sand fleas like my husband...bring Benedryl for the itch!"
0,0,0,1,0,0,0,0,1,0,0,Overall: A beautiful resort with a friendly (except front desk managers) and hard-working staff.
0,0,0,0,0,1,0,0,0,0,0,"Adequate food, especially if you're not used to 3 or 4-star restaurants and perfer your food to look better than it tastes."
0,0,0,0,0,0,0,0,0,0,0,"Most people should be able to find what they want...another couple or a group to hang out with, or a quiet corner to sunbathe or read a book."
0,0,0,0,0,0,0,0,0,0,1,Not so bad....
0,0,0,0,0,0,0,0,0,0,0,This is a complicated place to rate.
0,0,0,0,0,0,0,0,0,0,0,We stayed at The Globus for two nights in May.
0,0,0,0,0,0,0,0,0,0,1,There are some great things about the hotel.
0,0,0,0,0,0,0,0,1,0,0,The staff is very helpful and friendly.
0,0,0,0,1,0,0,0,0,0,0,"The location is very close to the train station (easily walkable), the San Lorenzo market is a block away and everything else is easily walkable."
0,0,0,0,0,1,0,0,0,0,0,The breakfast is also very nice and plentiful.
0,0,0,0,0,0,0,1,0,0,0,We stayed in the economy size room which was VERY small but I knew to expect that as the hotel makes that clear.
0,0,0,0,0,0,1,0,0,0,0,The hotel is very clean but somewhat dingy.
0,0,0,0,0,0,1,0,0,0,0,There are minor marks on the wall and such.
0,0,0,0,0,0,1,0,0,0,0,As far as the bathroom and sheets everything is perfectly clean.
0,0,0,0,0,0,0,1,0,0,0,There was no smell in our room but we were told we could upgrade to a supperior for free.
0,0,0,0,0,0,0,1,0,0,0,When we went in we immediatley noticed the smell.
0,0,0,0,0,0,0,0,0,0,0,I am not sure that this is the fault of the hotel though.
0,0,0,0,0,0,0,0,0,1,0,I think it just may be a sewage problem in that neighborhood of Florence.
0,0,0,0,0,0,0,0,0,0,0,Avoid the first floor and you will be fine.
0,0,0,0,0,0,0,1,0,0,0,I am not a small person and the bathroom in the ecomony room suited my needs fine.
0,0,0,0,0,0,0,1,0,0,0,The walls are not thin.
0,0,0,0,0,0,0,1,0,0,0,You can let in outdoor noise or block it out with their windows.
0,1,0,0,0,0,0,0,0,0,0,"Bottom line, it is a great value but it does have some significant problems if you are in the wrong room."
0,0,0,0,0,0,0,0,0,0,0,"Keep in mind, they are trying their best but in the end it is still a budget hotel."
0,0,0,0,0,0,0,0,0,0,0,1st Time at the Nikko
0,0,0,0,0,0,0,0,0,0,1,SF - Excellent!
0,0,0,0,0,0,0,0,0,0,0,Stayed at the Nikko for 3 nights to attend a conference.
1,0,0,0,0,0,0,0,0,0,0,The lobby is very nice and modern looking with white and grey marble.
0,0,0,0,0,0,0,0,0,0,0,I had a deluxe king room on the 7th floor.
0,0,0,1,0,0,0,0,0,0,0,Checked in at 10pm and the front desk staff was very courteous and cheerful and checked me in promptly.
0,0,0,0,0,0,0,1,0,0,0,My room was not huge but I thought it was pretty good for SF.
0,0,0,0,0,0,0,1,0,0,0,"It would comfortably fit two people, maybe three."
0,0,0,0,0,0,0,1,0,0,0,The bed itself was very comfortable and the linens and comforter were impressive.
0,0,0,0,0,0,0,1,0,0,0,My room had a 42 inch plasma t.v. which was nice.
0,0,0,0,0,0,1,0,0,0,0,The bathroom was very clean and had a separate shower and tub.
0,0,0,0,0,0,0,0,1,0,0,Housekeeping was quick to make up the room each day that I was there and were very friendly when I saw them in the halls.
1,0,0,0,0,0,0,0,0,0,0,"The hotel has an awesome fitness club with treadmills, free weights, weight machines, pool, jacuzzi, sauna and shiatsu massage services if you need it (Masako is the shiatsu lady, very nice to speak with her, she gave me some good suggestions for Japanese restaurants in the hotel and out)."
0,0,0,0,0,0,0,0,0,0,1,"Overall, I would highly recommend this hotel."
0,0,0,0,1,0,0,0,0,0,0,"It is very close to Union Square, cable car turnaround, SF shopping center."
0,0,0,0,0,0,0,0,0,0,1,"Gorgeous beach, beautiful resort *Readers be aware:"
0,0,0,0,0,0,0,0,0,0,0,"The post before mine is NOT about the Melia Tropical, another resort entirely."
0,0,0,0,0,0,0,0,0,0,1,"Having stayed a several all-inclusives throughout Mexico and the Bahamas, the Melia Caribe Tropical was accurately a 5 star."
0,0,0,0,0,0,0,0,0,0,1,"The weather, the tropical landscaping, and best of all the beach, rank above the others for a winter getaway."
0,0,0,0,0,0,0,0,0,0,1,"The water is spectacular, looks like a scene from Pirates of the Caribbean."
0,0,0,0,0,0,0,1,0,0,0,The rooms were nicely furnished -- but be aware this is a country that is not highly accustomed to Americans' perfectionist expectations.
0,0,0,0,0,0,0,0,1,0,0,"You may wait for your luggage, or for any special requests like a replaced lightbulb."
0,0,0,0,0,0,0,0,0,0,0,"Stow your bathing suit in your carryon, so you can sit by the pool when you arrive."
0,0,0,0,0,0,0,0,1,0,0,"Staff works on Island Time, not American time."
0,0,0,0,0,1,0,0,1,0,0,"The restaurants serve on Island Time as well, but there is always the buffet, which was delicious."
0,0,0,0,0,1,0,0,0,0,0,"The restaurant I liked most offered Thai food, called Pagoda."
0,0,0,0,0,0,0,0,0,0,0,"The Chef is actually a member of the Royal Thai family, in line for the throne!"
0,0,0,0,0,1,0,0,0,0,0,"I'm picky when it comes to Thai food, and this met my high standards, and had lovely decor."
0,0,0,0,0,0,0,0,0,0,0,The Pagoda was also the easiest one for reservations.
0,0,0,0,0,0,0,0,0,0,0,"Remember to bring comfy walking shoes, the Melia Caribe Tropical is huge!"
0,0,0,0,0,0,0,0,0,0,1,Wonderful !
0,0,0,0,0,0,0,0,0,1,0,My daughter is currently contemplating colleges.
0,0,0,0,0,0,0,0,0,1,0,"In a misguided attempt to dissuade her from going far away in scary (to a mom) New York, I took her for a long weekend to the Big Apple."
